source,band,wave,mean,std
NIMS_E15,68,2.4000000000000012,0.2801094527362437,0.08877301575292494
NIMS_E15,69,2.4250000000000016,0.27826865375680165,0.0848536908457354
NIMS_E15,70,2.4500000000000015,0.276862881832703,0.08509724641440676
NIMS_E15,71,2.4750000000000014,0.27586252971827213,0.08332899649194632
NIMS_E15,72,2.5000000000000018,0.27486217760384124,0.08185927303027433
NIMS_E15,73,2.5250000000000012,0.2738618254894104,0.0807043872499188
NIMS_E15,74,2.5500000000000016,0.27286147337497946,0.07987799620279903
NIMS_E15,75,2.575000000000002,0.2718611212605486,0.07939035866535403
NIMS_E15,76,2.6000000000000014,0.2708607691461177,0.07924772827218704
NIMS_E15,77,2.6250000000000018,0.26986041703168684,0.07945196309243023
NIMS_E15,78,2.6500000000000017,0.2674795157820021,0.07838131255021676
NIMS_E15,79,2.6750000000000016,0.2612337703458245,0.07921802681552689
NIMS_E15,80,2.700000000000002,0.2310960605536779,0.08102250696743438
NIMS_E15,81,2.7250000000000014,0.22379734556978087,0.0852351560287671
NIMS_E15,82,2.7500000000000018,0.21621799317157175,0.10332216245885135
NIMS_E15,83,2.775000000000002,0.19949924900945887,0.1027655401667213
NIMS_E15,84,2.8000000000000016,0.19893962377540844,0.10264713893422532
NIMS_E15,85,2.825000000000002,0.19756938241205324,0.10523839316282112
NIMS_E15,86,2.8500000000000023,0.19245082369868716,0.10597301849712688
NIMS_E15,87,2.8750000000000018,0.1979698454414706,0.10612751444918474
NIMS_E15,88,2.900000000000002,0.19701543628476959,0.10370934771329474
NIMS_E15,89,2.9250000000000016,0.21751524236716968,0.11196634029157172
NIMS_E15,90,2.950000000000002,0.22089864899068265,0.10949348259081038
NIMS_E15,91,2.9750000000000023,0.22195906550077948,0.11068792430917564
NIMS_E15,92,3.0000000000000018,0.22215253652909348,0.11052820429993805
NIMS_E15,93,3.025000000000002,0.22464295715309468,0.11106538060048485
NIMS_E15,94,3.0500000000000025,0.220713070178004,0.11195586114810475
NIMS_E15,95,3.075000000000002,0.2259558331425519,0.11244254882621206
NIMS_E15,96,3.1000000000000023,0.23023094721026638,0.11370267500789748
NIMS_E15,97,3.1250000000000018,0.22924415166245984,0.10865557108237345
NIMS_E15,98,3.150000000000002,0.22363684871467168,0.11207733448703976
NIMS_E15,99,3.1750000000000025,0.22494229013200598,0.11453954475860142
NIMS_E15,100,3.200000000000002,0.22766242670872966,0.1106997088633488
NIMS_E15,101,3.2250000000000023,0.22453703740089068,0.10889694014132247
NIMS_E15,102,3.2500000000000027,0.19627200032506734,0.10536832997982967
NIMS_E15,103,3.275000000000002,0.20743188710613125,0.10449781088344824
NIMS_E15,104,3.3000000000000025,0.20318712439842754,0.10557183143115755
NIMS_E15,105,3.325000000000002,0.20108765617594515,0.10208880238031204
NIMS_E15,106,3.3500000000000023,0.21092765716914824,0.10284763499263619
NIMS_E15,107,3.3750000000000027,0.20794633857706832,0.1002672092517813
NIMS_E15,108,3.400000000000002,0.2016885693951154,0.09795793717209983
NIMS_E15,109,3.4250000000000025,0.21209091631071098,0.10323736875528164
NIMS_E15,110,3.450000000000003,0.2087007886745026,0.10256473223636875
NIMS_E15,111,3.4750000000000023,0.21536288243480228,0.10278341341991362
NIMS_E15,112,3.5000000000000027,0.20340188337549073,0.10037470959772482
NIMS_E15,113,3.525000000000002,0.2125807274740749,0.10453044166941323
NIMS_E15,114,3.5500000000000025,0.23318770249356655,0.10935377272922639
NIMS_E15,115,3.575000000000003,0.23713712031484452,0.10636268151263285
NIMS_E15,116,3.6000000000000023,0.22884290497272464,0.10762275407686553
NIMS_E15,117,3.6250000000000027,0.23471870326084238,0.11620452008801607
NIMS_E15,118,3.650000000000003,0.23179776684312572,0.10516259615054056
NIMS_E15,119,3.6750000000000025,0.22858547981279184,0.10440132485189385
NIMS_E15,120,3.700000000000003,0.24729222479207358,0.1114142417753988
NIMS_E15,121,3.7250000000000023,0.2440102112943905,0.10913942072630282
NIMS_E15,122,3.7500000000000027,0.24412516949087423,0.1082219880790827
NIMS_E15,123,3.775000000000003,0.24799648350721337,0.1100381129802464
NIMS_E15,124,3.8000000000000025,0.2438906076935441,0.11637926133265405
NIMS_E15,125,3.825000000000003,0.2446957409371218,0.11686513706808752
NIMS_E15,126,3.850000000000003,0.24576714885457404,0.1140860700984545
NIMS_E15,127,3.8750000000000027,0.2453086446020997,0.10966137483074709
NIMS_E15,128,3.900000000000003,0.2586322970568401,0.11298798167431257
NIMS_E15,129,3.9250000000000025,0.2636013118024586,0.11929226471387709
NIMS_E15,130,3.950000000000003,0.27401958599724435,0.12597564831725389
NIMS_E15,131,3.975000000000003,0.28925792728655175,0.13214850995368543
NIMS_E15,132,4.000000000000003,0.2707341760293474,0.12457452643132286
NIMS_E15,133,4.025000000000003,0.2570270160237634,0.11444075429252681
NIMS_E15,134,4.050000000000003,0.28435312495662324,0.12983483964284273
NIMS_E15,135,4.075000000000003,0.28569156878520585,0.12189833526545908
NIMS_E15,136,4.100000000000003,0.2760965733434334,0.12388353004872274
NIMS_E15,137,4.125000000000003,0.27424731339030106,0.11953953699468917
NIMS_E15,138,4.150000000000003,0.2894027014325182,0.12887919209840265
NIMS_E15,139,4.175000000000003,0.29488290571031156,0.13804351186866218
NIMS_E15,140,4.200000000000003,0.29716733519631044,0.1266681987336868
NIMS_E15,141,4.225000000000003,0.2790260513999347,0.12122973520767935
NIMS_E15,142,4.2500000000000036,0.2843547676373984,0.1294247382657014
NIMS_E15,143,4.275000000000003,0.30246598314702516,0.13145148607031326
NIMS_E15,144,4.300000000000003,0.2978189966262165,0.1407094697070308
NIMS_E15,145,4.325000000000003,0.3026696085221949,0.1419481931978855
NIMS_E15,146,4.350000000000003,0.3251979293441175,0.14696446157427012
NIMS_E15,147,4.3750000000000036,0.30121617983748233,0.12562402539568562
NIMS_E15,148,4.400000000000003,0.2492162548824157,0.1425116915010398
NIMS_E15,149,4.425000000000003,0.22796306284812554,0.1192393710255776
NIMS_E15,150,4.450000000000004,0.2336564363489391,0.12004287608662344
NIMS_E15,151,4.475000000000003,0.2646532384765153,0.1454518015979735
NIMS_E15,152,4.5000000000000036,0.2555747027604048,0.1252169015454177
NIMS_E15,153,4.525000000000003,0.26080143204426137,0.1680560505345318
NIMS_E15,154,4.550000000000003,0.31750335893459636,0.17070776754273148
NIMS_E15,155,4.575000000000004,0.29545489046413265,0.16151428584023927
NIMS_E15,156,4.600000000000003,0.2645413059632438,0.15475123963342888
NIMS_E15,157,4.6250000000000036,0.24591690503622307,0.12652915172979737
NIMS_E15,158,4.650000000000004,0.26208711004273133,0.14462106975923666
NIMS_E15,159,4.675000000000003,0.2964223337342253,0.15037877379969536
NIMS_E15,160,4.700000000000004,0.24531786451580948,0.13187064445876878
NIMS_E15,161,4.725000000000004,0.2527593436068509,0.12818669311894854
NIMS_E15,162,4.7500000000000036,0.2920693012385455,0.1376661217638404
NIMS_E15,163,4.775000000000004,0.2874648560649407,0.1793875684925411
NIMS_E15,164,4.800000000000003,0.2482402172332951,0.12721706457452056
NIMS_E15,165,4.825000000000004,0.29288963011348,0.1761972350213865
NIMS_E15,166,4.850000000000004,0.2918562727768124,0.16412340261601602
NIMS_E15,167,4.8750000000000036,0.25707615054405447,0.14249837710410987
NIMS_E15,168,4.900000000000004,0.3349783829920847,0.20876242939503672
NIMS_E15,169,4.925000000000004,0.3327958572943287,0.20121574137715736
NIMS_E15,170,4.950000000000004,0.3183678521038438,0.17035886081353152
NIMS_E15,171,4.975000000000004,0.30731602004020336,0.16599316624633706
NIMS_E15,172,5.000000000000004,0.2832321653538947,0.1445908490549282
