spectrum_id,subdir,name,desc,wl_min,wl_max,unit,hits,xml,tab,tab_exists
cacb74,bdr3,Siderite- CRB701,Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb74.xml,data\raw\relab\metadata_cache\bdr3\cacb74.tab,False
cacb75,bdr3,Malachite- CRB702,Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb75.xml,data\raw\relab\metadata_cache\bdr3\cacb75.tab,False
cacb76,bdr3,Iron (II) Oxalate Dehydrate- CRB715 (Alfa Aesar stock #A1479),Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb76.xml,data\raw\relab\metadata_cache\bdr3\cacb76.tab,False
cacb77,bdr3,Hydrocalcite- CRB800,Spectral properties of carbonates,280,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\cacb77.xml,data\raw\relab\metadata_cache\bdr3\cacb77.tab,False
cacb78,bdr3,Monohydrocalcite- CRB801,Spectral properties of carbonates,280,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\cacb78.xml,data\raw\relab\metadata_cache\bdr3\cacb78.tab,False
cacb79,bdr3,Sodium Carbonate- SYN009 (Alfa Aesar stock #11552),Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb79.xml,data\raw\relab\metadata_cache\bdr3\cacb79.tab,False
cacb80,bdr3,Sodium Oxalate- ART001 (Alfa Aesar stock #41759),Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb80.xml,data\raw\relab\metadata_cache\bdr3\cacb80.tab,False
cacb81,bdr3,Anhydrous Oxalate Acid- ART002 (Alfa Aesar stock #4410),Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb81.xml,data\raw\relab\metadata_cache\bdr3\cacb81.tab,False
cacb82,bdr3,Calcium Carbonate- CRB S01 (Wing & Webber),Synthesized by Boz Wing and Ben Webber at McGill University,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb82.xml,data\raw\relab\metadata_cache\bdr3\cacb82.tab,False
cacb83,bdr3,Calcium Carbonate- CRB S02 (Wing & Webber),Synthesized by Boz Wing and Ben Webber at McGill University,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cacb83.xml,data\raw\relab\metadata_cache\bdr3\cacb83.tab,False
cacc39,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,"Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um)   A)12.8, B) 23.1 wt% CaSO4-2H2O",300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cacc39.xml,data\raw\relab\metadata_cache\bdr3\cacc39.tab,False
cacc40,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um) A)12.8 wt% CaSO4-2H2O,300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cacc40.xml,data\raw\relab\metadata_cache\bdr3\cacc40.tab,False
cacc41,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um). Water added and baked to form a crust.A)12.8 wt% ,300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cacc41.xml,data\raw\relab\metadata_cache\bdr3\cacc41.tab,False
caec02,bdr3,Anhydrite (Synthetic)- PIG002,Calcium sulfate CaSO4,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\caec02.xml,data\raw\relab\metadata_cache\bdr3\caec02.tab,False
caec03,bdr3,Barite (Synthetic)- PIG003,Barium sulfate BaSO4,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\caec03.xml,data\raw\relab\metadata_cache\bdr3\caec03.tab,False
caec04,bdr3,Calcite (Synthetic)- PIG004,Calcium Carbonate CaCO3,300,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\caec04.xml,data\raw\relab\metadata_cache\bdr3\caec04.tab,False
caec05,bdr3,Gypsum (Synthetic)- PIG005,Calcium sulfate Dihydrate CaSO4-2H2O,300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\caec05.xml,data\raw\relab\metadata_cache\bdr3\caec05.tab,False
caec09,bdr3,Hydrocerussite (Synthetic)- PIG009,Lead (II) Carbonate Basic (PbCO3)2-Pb(OH)2,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\caec09.xml,data\raw\relab\metadata_cache\bdr3\caec09.tab,False
cajbe69,bdr3,Gypsum Quartz- 90 wt% gypsum + 10 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cajbe69.xml,data\raw\relab\metadata_cache\bdr3\cajbe69.tab,False
cajbe70,bdr3,Gypsum Quartz- 95 wt% gypsum + 5 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cajbe70.xml,data\raw\relab\metadata_cache\bdr3\cajbe70.tab,False
cajbe71,bdr3,Gypsum Quartz- 99 wt% gypsum + 1 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cajbe71.xml,data\raw\relab\metadata_cache\bdr3\cajbe71.tab,False
cakr01f,bdr3,Gypsum sand 90-150 um,For gypsum-SAz2 mixtures,300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\cakr01f.xml,data\raw\relab\metadata_cache\bdr3\cakr01f.tab,False
casf21,bdr3,SPT107,"Sulfate, Jarosite, Obtained from Smithsonian Institution (#104139-1)   Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf21.xml,data\raw\relab\metadata_cache\bdr3\casf21.tab,False
casf22,bdr3,SPT108,"Sulfate, Jarosite, Obtained from Smithsonian Institution (#95074-1)  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf22.xml,data\raw\relab\metadata_cache\bdr3\casf22.tab,False
casf23,bdr3,SPT109,"Sulfate, Metavoltine , Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf23.xml,data\raw\relab\metadata_cache\bdr3\casf23.tab,False
casf24,bdr3,SPT110,"Sulfate, Romerite, Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf24.xml,data\raw\relab\metadata_cache\bdr3\casf24.tab,False
casf25,bdr3,SPT111,"Sulfate, Volataite , Obtained from Mineral Unlimted  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf25.xml,data\raw\relab\metadata_cache\bdr3\casf25.tab,False
casf26,bdr3,SPT112,"Sulfate, Amarantite, Obtained from Minerals Unlimite   Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf26.xml,data\raw\relab\metadata_cache\bdr3\casf26.tab,False
casf27,bdr3,SPT113,"Sulfate, Jarosite, Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf27.xml,data\raw\relab\metadata_cache\bdr3\casf27.tab,False
casf28,bdr3,SPT114A,"Sulfate, Natrojarosite , Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf28.xml,data\raw\relab\metadata_cache\bdr3\casf28.tab,False
casf29,bdr3,SPT115,"Sulfate, Jarosite, Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf29.xml,data\raw\relab\metadata_cache\bdr3\casf29.tab,False
casf35,bdr3,SPT121,"Sulfate, Fibroferrite, Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf35.xml,data\raw\relab\metadata_cache\bdr3\casf35.tab,False
casf36,bdr3,SPT122,"Sulfate, Romerite, Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf36.xml,data\raw\relab\metadata_cache\bdr3\casf36.tab,False
casf37,bdr3,SPT123,"Sulfate, Sideronatrite , Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf37.xml,data\raw\relab\metadata_cache\bdr3\casf37.tab,False
casf38,bdr3,SPT124,"Sulfate, Botryogen , Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf38.xml,data\raw\relab\metadata_cache\bdr3\casf38.tab,False
casf39,bdr3,SPT125,"Sulfate, Copiapite , Obtained from Minerals Unlimited  Dry-sieved.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf39.xml,data\raw\relab\metadata_cache\bdr3\casf39.tab,False
casf40,bdr3,SPT126,"Sulfate, Coquimbite, Obtained from Mineral Unlimited",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf40.xml,data\raw\relab\metadata_cache\bdr3\casf40.tab,False
casf41,bdr3,SPT127,"Sulfate, Gypsum, Obtained from Univ. of Winnipeg (sample #M168-39)",300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\casf41.xml,data\raw\relab\metadata_cache\bdr3\casf41.tab,False
casf42,bdr3,SPT128,"Sulfate, Anhydrite , Obtained from Univ. of Winnipeg (sample #M170-1)",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf42.xml,data\raw\relab\metadata_cache\bdr3\casf42.tab,False
casf43,bdr3,SPT129,"Sulfate, Alunite , Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf43.xml,data\raw\relab\metadata_cache\bdr3\casf43.tab,False
casf44,bdr3,SPT130,"Sulfate, Melanterite , Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf44.xml,data\raw\relab\metadata_cache\bdr3\casf44.tab,False
casf45,bdr3,SPT131,"Sulfate, Coquimbite, Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf45.xml,data\raw\relab\metadata_cache\bdr3\casf45.tab,False
casf46,bdr3,SPT132,"Sulfate, Halotrichite, Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf46.xml,data\raw\relab\metadata_cache\bdr3\casf46.tab,False
casf47,bdr3,SPT133,"Sulfate, Metavoltine , Obtained from Minerals Unlimited",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf47.xml,data\raw\relab\metadata_cache\bdr3\casf47.tab,False
casf48,bdr3,SPT134,"Sulfate, Romerite, Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf48.xml,data\raw\relab\metadata_cache\bdr3\casf48.tab,False
casf50,bdr3,SPT136,"Sulfate, Sideronatrite , Obtained from Minerals Unlimited.",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf50.xml,data\raw\relab\metadata_cache\bdr3\casf50.tab,False
casf51,bdr3,SPT137,"Sulfate, Kornelite, Spectral properties of possible Mar surface materials",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf51.xml,data\raw\relab\metadata_cache\bdr3\casf51.tab,False
casf61,bdr3,SPT147,"Sulfate, Anglesite, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf61.xml,data\raw\relab\metadata_cache\bdr3\casf61.tab,False
casf62,bdr3,SPT148,"Sulfate, Anglesite, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf62.xml,data\raw\relab\metadata_cache\bdr3\casf62.tab,False
casf63,bdr3,SPT152,"Sulfate, Lazurite, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf63.xml,data\raw\relab\metadata_cache\bdr3\casf63.tab,False
casf64,bdr3,SPT153,"Sulfate, Lazurite, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casf64.xml,data\raw\relab\metadata_cache\bdr3\casf64.tab,False
casr11,bdr3,SRP106,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr11.xml,data\raw\relab\metadata_cache\bdr3\casr11.tab,False
casr12,bdr3,SRP107,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr12.xml,data\raw\relab\metadata_cache\bdr3\casr12.tab,False
casr13,bdr3,SRP108,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr13.xml,data\raw\relab\metadata_cache\bdr3\casr13.tab,False
casr14,bdr3,SRP109,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr14.xml,data\raw\relab\metadata_cache\bdr3\casr14.tab,False
casr15,bdr3,SRP110,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr15.xml,data\raw\relab\metadata_cache\bdr3\casr15.tab,False
casr16,bdr3,SRP111,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr16.xml,data\raw\relab\metadata_cache\bdr3\casr16.tab,False
casr17,bdr3,SRP112,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr17.xml,data\raw\relab\metadata_cache\bdr3\casr17.tab,False
casr18,bdr3,SRP113,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr18.xml,data\raw\relab\metadata_cache\bdr3\casr18.tab,False
casr19,bdr3,SRP114,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr19.xml,data\raw\relab\metadata_cache\bdr3\casr19.tab,False
casr20,bdr3,SRP115,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr20.xml,data\raw\relab\metadata_cache\bdr3\casr20.tab,False
casr21,bdr3,SRP116,"Silicate (Phyllo) , Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr21.xml,data\raw\relab\metadata_cache\bdr3\casr21.tab,False
casr22,bdr3,SRP117,"Silicate (Phyllo), Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr22.xml,data\raw\relab\metadata_cache\bdr3\casr22.tab,False
casr23,bdr3,SRP118,"Silicate (Phyllo), Serpentine, Spectral-compositional properties of sulfates for Mars optical remote sensing",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\casr23.xml,data\raw\relab\metadata_cache\bdr3\casr23.tab,False
cavh05,bdr3,SART-800036 CV3 with carbonate coating,OSIRIS-REx SOPIE-2 SOI,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cavh05.xml,data\raw\relab\metadata_cache\bdr3\cavh05.tab,False
cavh09,bdr3,SART-800049 Carbonate,OSIRIS-REx SOPIE-2 SOI,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cavh09.xml,data\raw\relab\metadata_cache\bdr3\cavh09.tab,False
cb258o,bdr3,DKBPML-16,"Animal Carbonate, Coral Aragonite ,",350,800,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cb258o.xml,data\raw\relab\metadata_cache\bdr3\cb258o.tab,False
cbbe256,bdr3,Magnesite- MGC,"Photometric measurements of mineral/materials found on Mars (PGG, Prop Prep)",350,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cbbe256.xml,data\raw\relab\metadata_cache\bdr3\cbbe256.tab,False
cbcb01,bdr3,Ankerite- CRB101,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb01.xml,data\raw\relab\metadata_cache\bdr3\cbcb01.tab,False
cbcb02,bdr3,Aragonite- CRB102,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb02.xml,data\raw\relab\metadata_cache\bdr3\cbcb02.tab,False
cbcb03,bdr3,Dolomite- CRB103,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb03.xml,data\raw\relab\metadata_cache\bdr3\cbcb03.tab,False
cbcb04,bdr3,Gaspeite- CRB104,"Lemieux Township, Gaspe Nord County, Gaspe Peninsula, Quebec, Canada",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb04.xml,data\raw\relab\metadata_cache\bdr3\cbcb04.tab,False
cbcb06,bdr3,Magnesite- CRB106,,300,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cbcb06.xml,data\raw\relab\metadata_cache\bdr3\cbcb06.tab,False
cbcb07,bdr3,Nahcolite- CRB107,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb07.xml,data\raw\relab\metadata_cache\bdr3\cbcb07.tab,False
cbcb08,bdr3,Siderite- CRB108,"Ivigtut, in the Arksuk Fiord, Frederikshaab District, West Greenland.",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb08.xml,data\raw\relab\metadata_cache\bdr3\cbcb08.tab,False
cbcb09,bdr3,Calcite- CRB109,University of Alberta GEOL330 laboratory collection,300,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\cbcb09.xml,data\raw\relab\metadata_cache\bdr3\cbcb09.tab,False
cbcb12,bdr3,Calcite- CRB112,,300,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\cbcb12.xml,data\raw\relab\metadata_cache\bdr3\cbcb12.tab,False
cbcb13,bdr3,Manganocalcite- CRB113,,300,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\cbcb13.xml,data\raw\relab\metadata_cache\bdr3\cbcb13.tab,False
cbcb26,bdr3,Gaylussite- CRB206,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb26.xml,data\raw\relab\metadata_cache\bdr3\cbcb26.tab,False
cbcb28,bdr3,Hydromagnesite- CRB208,,300,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cbcb28.xml,data\raw\relab\metadata_cache\bdr3\cbcb28.tab,False
cbcb29,bdr3,Hydrotalcite- CRB209,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb29.xml,data\raw\relab\metadata_cache\bdr3\cbcb29.tab,False
cbcb30,bdr3,Manasseite- CRB210,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb30.xml,data\raw\relab\metadata_cache\bdr3\cbcb30.tab,False
cbcb31,bdr3,Pirssonite- CRB211,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb31.xml,data\raw\relab\metadata_cache\bdr3\cbcb31.tab,False
cbcb33,bdr3,Thermonatrite- CRB213,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb33.xml,data\raw\relab\metadata_cache\bdr3\cbcb33.tab,False
cbcb34,bdr3,Trona- CRB214,,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb34.xml,data\raw\relab\metadata_cache\bdr3\cbcb34.tab,False
cbcb35,bdr3,Hydromagnesite- CRB215,,300,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cbcb35.xml,data\raw\relab\metadata_cache\bdr3\cbcb35.tab,False
cbcb37,bdr3,Brugnatellite- CRB217,"Cava di Serpentino del Crestun, Torre Santa Maria, Valmalenco",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb37.xml,data\raw\relab\metadata_cache\bdr3\cbcb37.tab,False
cbcb38,bdr3,Artinite- CRB218,"Rocca di Castellaccio, Torre di Santa Maria, Valmalenco",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb38.xml,data\raw\relab\metadata_cache\bdr3\cbcb38.tab,False
cbcb62,bdr3,Shortite- CRB126,Spectral properties of carbonates,280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbcb62.xml,data\raw\relab\metadata_cache\bdr3\cbcb62.tab,False
cbcc26,bdr3,Volcanic Soil Palagonite Magnesium Sulfate- C Mars-1/Sulfate Mix,Mixtures of CC-JFM-025 with MgSO4 (anhydrous)   MgSO4: B) 5 wt%.,300,2600,nm,magnesium sulfate;sulfate,data\raw\relab\metadata_cache\bdr3\cbcc26.xml,data\raw\relab\metadata_cache\bdr3\cbcc26.tab,False
cbcc28,bdr3,Palagonite Volcanic Sulfate- CMars-1/Sulfate Crust,Mars-1 + 5.06 wt% MgSO4 (crust),300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\cbcc28.xml,data\raw\relab\metadata_cache\bdr3\cbcc28.tab,False
cbcc30,bdr3,Volcanic Soil Palagonite Magnesium Sulfate- C Mars-1/Sulfate Mix,MgSO4: B) 5 wt%.,300,2600,nm,magnesium sulfate;sulfate,data\raw\relab\metadata_cache\bdr3\cbcc30.xml,data\raw\relab\metadata_cache\bdr3\cbcc30.tab,False
cbcc39,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,"Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um)   A)12.8, B) 23.1 wt% CaSO4-2H2O",300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cbcc39.xml,data\raw\relab\metadata_cache\bdr3\cbcc39.tab,False
cbcc40,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um) B)23.1 wt% CaSO4-2H2O,300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cbcc40.xml,data\raw\relab\metadata_cache\bdr3\cbcc40.tab,False
cbcc41,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um). Water added and baked to form a crust. B)23.1 wt%,300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\cbcc41.xml,data\raw\relab\metadata_cache\bdr3\cbcc41.tab,False
cbkr01f,bdr3,Gypsum sand 90-150 um,For gypsum-SAz2 mixtures,300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\cbkr01f.xml,data\raw\relab\metadata_cache\bdr3\cbkr01f.tab,False
cbvh05,bdr3,SART-800036 CV3 with carbonate coating,OSIRIS-REx SOPIE-2 SOI,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cbvh05.xml,data\raw\relab\metadata_cache\bdr3\cbvh05.tab,False
ccbe256,bdr3,Magnesite- MGC,"Photometric measurements of mineral/materials found on Mars (PGG, Prop Prep)",350,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\ccbe256.xml,data\raw\relab\metadata_cache\bdr3\ccbe256.tab,False
ccc39a,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,"Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um)   A)12.8, B) 23.1 wt% CaSO4-2H2O",300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\ccc39a.xml,data\raw\relab\metadata_cache\bdr3\ccc39a.tab,False
ccc39b,bdr3,Palagonite Gypsum- Mars1-Gypsum Mix,"Mixtures of Mars-1 palagonite (15-20 um) & CaSO4-2H2O gypsum (<25 um)   A)12.8, B) 23.1 wt% CaSO4-2H2O",300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\ccc39b.xml,data\raw\relab\metadata_cache\bdr3\ccc39b.tab,False
cccb26,bdr3,Gaylussite (Heated)- CRB206Bk,Baked in air at 165C for 65 min.  29.11% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb26.xml,data\raw\relab\metadata_cache\bdr3\cccb26.tab,False
cccb28,bdr3,Hydromagnesite (Heated)- CRB208Bk,Baked in air at 375C for 80 min.  1.58% weight loss.,300,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cccb28.xml,data\raw\relab\metadata_cache\bdr3\cccb28.tab,False
cccb29,bdr3,Hydrotalcite (Heated)- CRB209Bk,Baked/dehydrated in air at 300C for 20 min.   14.70% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb29.xml,data\raw\relab\metadata_cache\bdr3\cccb29.tab,False
cccb30,bdr3,Manasseite (Heated)- CRB210Bk,Baked/dehydrated in air at 335C for 60 min.   4.91% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb30.xml,data\raw\relab\metadata_cache\bdr3\cccb30.tab,False
cccb31,bdr3,Pirssonite (Heated)- CRB211Bk,Baked/dehydrated in air at 215C for 40 min.   13.57% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb31.xml,data\raw\relab\metadata_cache\bdr3\cccb31.tab,False
cccb33,bdr3,Thermonatrite (Heated)- CRB213Bk,Baked/dehydrated in air at 115C for 20 min.   22.92% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb33.xml,data\raw\relab\metadata_cache\bdr3\cccb33.tab,False
cccb34,bdr3,Trona (Heated)- CRB214Bk,Baked/dehydrated in air at 115C for 25 min.   28.77% weight loss.,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\cccb34.xml,data\raw\relab\metadata_cache\bdr3\cccb34.tab,False
cccb35,bdr3,Hydromagnesite (Heated)- CRB215Bk,Baked/heated in air at 375C for 20 min.   21.21% weight loss.,300,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\cccb35.xml,data\raw\relab\metadata_cache\bdr3\cccb35.tab,False
cccc26,bdr3,Volcanic Soil Palagonite Magnesium Sulfate- C Mars-1/Sulfate Mix,Mixtures of CC-JFM-025 with MgSO4 (anhydrous)   MgSO4: C) 7.5 wt%.,300,2600,nm,magnesium sulfate;sulfate,data\raw\relab\metadata_cache\bdr3\cccc26.xml,data\raw\relab\metadata_cache\bdr3\cccc26.tab,False
cccc28,bdr3,Palagonite Volcanic Sulfate- CMars-1/Sulfate Crust,Mars-1 + 7.41 wt% MgSO4 (crust),300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\cccc28.xml,data\raw\relab\metadata_cache\bdr3\cccc28.tab,False
cckr01f,bdr3,Gypsum sand 90-150 um,For gypsum-SAz2 mixtures,300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\cckr01f.xml,data\raw\relab\metadata_cache\bdr3\cckr01f.tab,False
