wavelength_um,value,kind,source_id,source_name,notes
1.313,0.5768817086666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.314,0.575947997,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.315,0.5750258686666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.316,0.5740378726666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.317,0.5729987313333335,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.318,0.5719633911666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.319,0.5709362668333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.32,0.569825785,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.321,0.5687004379999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.322,0.5675439711666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.323,0.5664082276666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.324,0.5652500518333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.325,0.56407743,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.326,0.5629514155,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.327,0.5617483975,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.328,0.5604941601666668,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.329,0.5591890911666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.33,0.5578516111666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.331,0.5564975308333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.332,0.5550661963333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.333,0.5536654546666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.334,0.5522776626666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.335,0.5508399654999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.336,0.5493434065,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.337,0.5478749726666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.338,0.5463828621666668,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.339,0.5449437025,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.34,0.5435286153333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.341,0.5421507744999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.342,0.5407900051666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.343,0.5394947921666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.344,0.5381206416666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.345,0.5367572085,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.346,0.535347346,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.347,0.5338382953333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.348,0.5323927016666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.349,0.5309295928333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.35,0.5295260085,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.351,0.5281725476666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.352,0.5267964853333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.353,0.5253947083333332,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.354,0.5240752151666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.355,0.522787905,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.356,0.5215013365000001,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.357,0.5202833738333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.358,0.5190757086666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.359,0.5178759026666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.36,0.5166725286666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.361,0.5155075715,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.362,0.5143318899999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.363,0.5131488443333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.364,0.5119296953333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.365,0.5107918013333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.366,0.5096729831666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.367,0.5085899863333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.368,0.5075586945,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.369,0.5064945418333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.37,0.505479602,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.371,0.5043973013333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.372,0.5032721943333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.373,0.5021666856666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.374,0.5010236625,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.375,0.4999106371666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.376,0.49883536133333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.377,0.497688278,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.378,0.49651677383333337,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.379,0.495324098,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.38,0.4941320563333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.381,0.4928429543333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.382,0.4915104106666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.383,0.4901415566666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.384,0.4886928045,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.385,0.4872157776666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.386,0.48567633783333336,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.387,0.4842137891666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.388,0.4826212806666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.389,0.48097449533333325,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.39,0.47927979383333336,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.391,0.4775734586666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.392,0.47567921099999994,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.393,0.4737215071666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.394,0.471594192,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.395,0.46927245533333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.396,0.4669158236666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.397,0.4644588535,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.398,0.461918035,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.399,0.45934216050000004,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.4,0.45660998999999997,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.401,0.453804742,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.402,0.4507985435,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.403,0.44762366716666663,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.404,0.4443454465,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.405,0.44092166549999995,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.406,0.43735567466666664,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.407,0.4336592446666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.408,0.4298452661666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.409,0.4258411318333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.41,0.42178439966666664,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.411,0.4176458718333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.412,0.41343902700000007,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
